X,Y,Linha
202352.511676417,7233328.356950432,18662075
202353.296895529,7233328.586672802,18662075
202354.073438186,7233328.813856805,18662075
202353.178588022,7233330.530725073,18662075
202353.964925086,7233330.760033783,18662075
202353.616003192,7233332.635075211,18662075
202353.962099009,7233332.735708188,18662075
202354.665174159,7233332.940138704,18662075
202354.292156898,7233334.815538856,18662075
202355.075100461,7233335.0439904,18662075
202355.779749667,7233335.249596789,18662075
202354.953622185,7233337.006576776,18662075
202355.735677971,7233337.235896173,18662075
202356.524269043,7233337.467131888,18662075
202355.612187296,7233339.196175901,18662075
202356.404453796,7233339.428069674,18662075
202357.194537743,7233339.659324622,18662075
202356.284092875,7233341.390744792,18662075
202357.068473812,7233341.620221446,18662075
202357.855039654,7233341.850337312,18662075
202357.018549363,7233343.611596168,18662075
202357.726175122,7233343.819370284,18662075
202358.510241935,7233344.049589134,18662075
202357.680728219,7233345.808153438,18662075
202358.380967755,7233346.013713306,18662075
202359.166283122,7233346.244247737,18662075
202358.338026058,7233348.005574182,18662075
202359.043868078,7233348.212673264,18662075
202358.65230848,7233350.103721893,18662075
202359.438656766,7233350.334659901,18662075
202360.229373652,7233350.566880899,18662075
202359.314681967,7233352.298390054,18662075
202360.101073775,7233352.529323604,18662075
202360.885287212,7233352.759617449,18662075
202359.972659003,7233354.481005415,18662075
202360.753908099,7233354.709578671,18662075
202361.546038102,7233354.941335399,18662075
202360.635812556,7233356.660062993,18662075
202361.416931316,7233356.888134369,18662075
202362.200225894,7233357.116841041,18662075
202361.38531538,7233358.861332063,18662075
202362.082397283,7233359.06493595,18662075
202362.864171381,7233359.293276757,18662075
202362.072252689,7233361.049741306,18662075
202362.773813455,7233361.254557999,18662075
202363.560345867,7233361.484181682,18662075
202363.19517696,7233363.357324241,18662075
202363.980781685,7233363.585657268,18662075
202364.679096995,7233363.788619959,18662075
202363.875248095,7233365.54271878,18662075
202364.662339687,7233365.772203176,18662075
202363.850845087,7233367.525623527,18662075
202364.555949514,7233367.731300351,18662075
202365.346190388,7233367.961811218,18662075
202364.552002642,7233369.707142863,18662075
202365.256578612,7233369.911670709,18662075
202366.046227221,7233370.140893867,18662075
202365.25504645,7233371.890997618,18662075
202365.9604492,7233372.095712857,18662075
202366.755392237,7233372.326413623,18662075
202365.960033392,7233374.073033476,18662075
202366.743735917,7233374.300320788,18662075
202367.444483857,7233374.503549833,18662075
202366.65724649,7233376.255547353,18662075
202367.449809107,7233376.485635073,18662075
202368.157220368,7233376.691002624,18662075
202367.797580329,7233378.565689329,18662075
202368.587682148,7233378.79503781,18662075
202369.292662501,7233378.999677476,18662075
202368.513239185,7233380.747357747,18662075
202369.305014604,7233380.976340395,18662075
202368.5271672,7233382.722969486,18662075
202369.229744405,7233382.925705692,18662075
202370.022058884,7233383.154336552,18662075
202369.27944914,7233384.899155172,18662075
202369.987130008,7233385.10206275,18662075
202370.773685525,7233385.327585414,18662075
202370.020687836,7233387.066245395,18662075
202370.805029415,7233387.290565085,18662075
202371.547743928,7233387.502979539,18662075
202370.797456534,7233389.249094705,18662075
202371.492911969,7233389.448761991,18662075
202372.284593943,7233389.676056197,18662075
202371.952905829,7233391.542059095,18662075
202372.66149672,7233391.745615908,18662075
202373.45100694,7233391.972418405,18662075
202372.714441258,7233393.713548899,18662075
202373.495471706,7233393.937111366,18662075
202374.199930541,7233394.138755944,18662075
202373.443954177,7233395.87647168,18662075
202374.224332022,7233396.099992028,18662075
202375.020011393,7233396.327895129,18662075
202374.171138346,7233398.035108934,18662075
202374.958773049,7233398.260724311,18662075
202374.209150065,7233399.994263064,18662075
202374.911401945,7233400.19584057,18662075
202375.689749229,7233400.419260841,18662075
202374.919196353,7233402.163406481,18662075
202375.703344433,7233402.389845321,18662075
202376.39818676,7233402.590495293,18662075
202376.049269309,7233404.458485116,18662075
202376.836879146,7233404.68656282,18662075
202377.539635989,7233404.890068618,18662075
202376.72767909,7233406.639349243,18662075
202377.515491842,7233406.8689785,18662075
202378.29677576,7233407.096704754,18662075
202377.388703438,7233408.823273775,18662075
202378.177424226,7233409.053794303,18662075
202378.970502587,7233409.285588426,18662075
202378.067338913,7233411.0216921,18662075
202378.85727456,7233411.253184136,18662075
202379.651574492,7233411.485955134,18662075
202378.739258558,7233413.230182187,18662075
202379.520183466,7233413.459719233,18662075
202380.312045698,7233413.692471085,18662075
202379.429744537,7233415.456440626,18662075
202380.130420978,7233415.663769221,18662075
202379.70709742,7233417.563125239,18662075
202380.049414401,7233417.664668101,18662075
202380.744950178,7233417.870987675,18662075
202380.301113629,7233419.77481312,18662075
202381.089106239,7233420.009434645,18662075
202381.874916043,7233420.243406248,18662075
202380.891735868,7233421.986404572,18662075
202381.679177454,7233422.221124364,18662075
202382.468800319,7233422.456494351,18662075
202381.497558832,7233424.197501274,18662075
202382.285697905,7233424.43233065,18662075
202383.073836978,7233424.667160027,18662075
202382.176382622,7233426.421507488,18662075
202382.873437577,7233426.628902944,18662075
202383.659524472,7233426.862788163,18662075
202382.763985943,7233428.597166538,18662075
202383.457280906,7233428.802586552,18662075
202383.067035161,7233430.679584838,18662075
202383.394750419,7233430.77643835,18662075
202384.175230179,7233431.007102637,18662075
202383.678978901,7233432.850759811,18662075
202384.45846277,7233433.0810866,18662075
202385.237946639,7233433.311413391,18662075
202384.314841696,7233435.026295802,18662075
202385.094729423,7233435.256387285,18662075
202385.865999606,7233435.483936321,18662075
202385.013402472,7233437.212412059,18662075
202385.701175263,7233437.415048676,18662075
202386.474919654,7233437.643014869,18662075
202385.633346676,7233439.380613686,18662075
202386.407733852,7233439.609088585,18662075
202387.093926934,7233439.811542731,18662075
202386.270273836,7233441.550653401,18662075
202387.041569736,7233441.777657235,18662075
202386.530488187,7233443.681325632,18662075
202386.890140362,7233443.704376987,18662075
202387.664379773,7233443.93199955,18662075
202387.275634965,7233445.789873277,18662075
202387.960903789,7233445.991114057,18662075
202388.736396095,7233446.218850488,18662075
202387.906068879,7233447.947881184,18662075
202388.683588725,7233448.176280487,18662075
202389.370899087,7233448.378180425,18662075
202388.554479577,7233450.109009608,18662075
202389.335349304,7233450.337902171,18662075
202390.025870468,7233450.540311296,18662075
202389.207211851,7233452.261743096,18662075
202389.985686888,7233452.48957263,18662075
202390.753439129,7233452.714264018,18662075
202389.858374978,7233454.405629943,18662075
202390.632102674,7233454.631884762,18662075
202390.237521123,7233456.543137263,18662075
202390.606659207,7233456.580253494,18662075
202391.300045718,7233456.782995431,18662075
202390.930373564,7233458.632413073,18662075
202391.268891429,7233458.731370114,18662075
202391.958782266,7233458.933042057,18662075
202391.589196948,7233460.781316368,18662075
202392.362989645,7233461.007312155,18662075
202393.05104354,7233461.208266858,18662075
202392.255879316,7233462.934275059,18662075
202393.024481122,7233463.158617286,18662075
202393.799523726,7233463.384839476,18662075
202392.910229247,7233465.089361653,18662075
202393.678138667,7233465.313686464,18662075
202394.456803121,7233465.541153081,18662075
202393.651539653,7233467.271894527,18662075
202394.336723549,7233467.471951505,18662075
202395.121022096,7233467.700947544,18662075
202394.327795609,7233469.431312452,18662075
202395.025597331,7233469.634777971,18662075
202394.677066281,7233471.506772428,18662075
202395.00734926,7233471.603349873,18662075
202395.704613327,7233471.807235589,18662075
202395.324495194,7233473.670126862,18662075
202396.105262067,7233473.898172964,18662075
202396.890354519,7233474.12748248,18662075
202395.998782385,7233475.832890002,18662075
202396.780637614,7233476.06069726,18662075
202397.556013381,7233476.286616612,18662075
202396.749247336,7233478.020324886,18662075
202397.451506363,7233478.225066456,18662075
202398.235875675,7233478.453747041,18662075
202397.405114051,7233480.195586734,18662075
202398.104219294,7233480.400438732,18662075
202398.887736626,7233480.630025181,18662075
202398.07751201,7233482.383249166,18662075
202398.77944215,7233482.588926806,18662075
202399.568298623,7233482.82007536,18662075
202398.75161652,7233484.568515688,18662075
202399.533211412,7233484.796925653,18662075
202399.090011459,7233486.650246058,18662075
202399.425301543,7233486.747990091,18662075
202400.213450961,7233486.977752041,18662075
202399.745701257,7233488.829146218,18662075
202400.53596123,7233489.059969123,18662075
202401.324044179,7233489.290156154,18662075
202400.412559054,7233491.022501592,18662075
202401.201143794,7233491.253804996,18662075
202401.994085357,7233491.486386319,18662075
202401.090340741,7233493.221213219,18662075
202401.88097834,7233493.452835893,18662075
202402.669431858,7233493.683818727,18662075
202401.840947155,7233495.447732343,18662075
202402.535578514,7233495.65121635,18662075
202403.328816848,7233495.8835861,18662075
202402.480215166,7233497.652570567,18662075
202403.203935836,7233497.864849088,18662075
202402.847657319,7233499.767405047,18662075
202403.137807683,7233499.852200198,18662075
202403.933523074,7233500.084744476,18662075
202403.573167916,7233501.965845518,18662075
202404.280639741,7233502.171361281,18662075
202405.073533861,7233502.40169164,18662075
202404.281101542,7233504.137689347,18662075
202405.063813315,7233504.363867427,18662075
202405.768035884,7233504.567364696,18662075
202404.988464475,7233506.307696975,18662075
202405.768242577,7233506.533037291,18662075
202406.471785391,7233506.736347129,18662075
202405.686125706,7233508.482823525,18662075
202406.472045664,7233508.710270222,18662075
202407.262331844,7233508.938980513,18662075
202406.4750898,7233510.688805022,18662075
202407.183032581,7233510.893400477,18662075
202407.976454521,7233511.122699408,18662075
202407.222319071,7233512.866829671,18662075
202407.91796752,7233513.066859357,18662075
202408.709869213,7233513.294566107,18662075
202407.933869367,7233515.031730599,18662075
202408.725408365,7233515.259624231,18662075
202408.313307391,7233517.116195292,18662075
202409.098852985,7233517.343188621,18662075
202409.886586728,7233517.570814244,18662075
202409.016996939,7233519.294450759,18662075
202409.803000856,7233519.521506165,18662075
202410.595573051,7233519.75045897,18662075
202409.820863806,7233521.49140927,18662075
202410.523586265,7233521.693549047,18662075
202411.316064551,7233521.921507301,18662075
202410.535808164,7233523.662578573,18662075
202411.323088161,7233523.889214144,18662075
202412.02945327,7233524.092556615,18662075
202411.229493786,7233525.837640477,18662075
202412.020262191,7233526.066462051,18662075
202412.81321504,7233526.295915729,18662075
202411.953330921,7233528.032823053,18662075
202412.747099517,7233528.262909413,18662075
202412.410167505,7233530.161967923,18662075
202413.112342388,7233530.365834076,18662075
202413.902564278,7233530.595263382,18662075
202413.105458473,7233532.353127522,18662075
202413.8167525,7233532.558939436,18662075
202414.602919583,7233532.786415761,18662075
202413.824222468,7233534.544392027,18662075
202414.620017757,7233534.77433732,18662075
202415.325681536,7233534.978239085,18662075
202414.533120014,7233536.730944052,18662075
202415.326691554,7233536.960605917,18662075
202416.036960003,7233537.166159632,18662075
202415.245578459,7233538.916702358,18662075
202416.006855442,7233539.136706819,18662075
202416.801040651,7233539.366221559,18662075
202416.032199408,7233541.124338093,18662075
202416.743316737,7233541.329284536,18662075
202417.54029653,7233541.558976834,18662075
202416.764282313,7233543.31023476,18662075
202417.474298038,7233543.514604811,18662075
202418.261250452,7233543.741120224,18662075
202417.933360788,7233545.62154281,18662075
202418.72445239,7233545.849267833,18662075
202419.425447448,7233546.051057505,18662075
202418.67455599,7233547.812722515,18662075
202419.461202769,7233548.038957939,18662075
202418.687711667,7233549.791822991,18662075
202419.404054087,7233549.997535125,18662075
202420.204153467,7233550.227299755,18662075
202419.435870683,7233551.973927882,18662075
202420.145649145,7233552.17754691,18662075
202420.941128413,7233552.405751517,18662075
202420.185710125,7233554.172570777,18662075
202420.890656996,7233554.375227021,18662075
202421.692837918,7233554.605835851,18662075
202420.94955259,7233556.355043582,18662075
202421.738390638,7233556.580439679,18662075
202422.452311105,7233556.784429444,18662075
202422.129287993,7233558.677473921,18662075
202422.929047072,7233558.907435399,18662075
202423.64485354,7233559.113257272,18662075
202422.861461112,7233560.888653088,18662075
202423.661065262,7233561.119714649,18662075
202424.365425704,7233561.323253642,18662075
202423.573925009,7233563.083910372,18662075
202424.37040261,7233563.313426931,18662075
202425.164667774,7233563.542305945,18662075
202424.300016369,7233565.263641804,18662075
202425.092776976,7233565.491122521,18662075
202425.881133357,7233565.717339457,18662075
202425.119380901,7233567.473107615,18662075
202425.824161651,7233567.675981607,18662075
202425.028635825,7233569.44776624,18662075
202425.826188716,7233569.67940611,18662075
202426.540020585,7233569.886730194,18662075
202426.175402083,7233571.790326447,18662075
202426.975049901,7233572.0230626,18662075
202427.688547815,7233572.230724967,18662075
202426.867563113,7233573.985035751,18662075
202427.665067308,7233574.216208771,18662075
202428.458165403,7233574.446104591,18662075
202427.636193684,7233576.198035019,18662075
202428.342262864,7233576.403098788,18662075
202429.129464216,7233576.631725786,18662075
202428.299768976,7233578.424087304,18662075
202429.013226855,7233578.63368915,18662075
202429.801785563,7233578.865354349,18662075
202428.951792693,7233580.647328725,18662075
202429.752459559,7233580.882546438,18662075
202429.222646709,7233582.897753416,18662075
202429.614141049,7233582.872610197,18662075
202430.4157974,7233583.10779927,18662075
202429.945156314,7233585.000774645,18662075
202430.292767264,7233585.102765523,18662075
202431.098693289,7233585.339228449,18662075
202430.61940418,7233587.228473611,18662075
202431.414763178,7233587.461608869,18662075
202432.214553146,7233587.696042931,18662075
202431.368458117,7233589.479101146,18662075
202432.078305429,7233589.687555015,18662075
202432.874395873,7233589.921335056,18662075
202432.044740062,7233591.696575122,18662075
202432.761612745,7233591.906046095,18662075
202433.560350517,7233592.139438136,18662075
202432.729254662,7233593.926797703,18662075
202433.532383996,7233594.161846354,18662075
202434.237895399,7233594.368325556,18662075
202433.384849377,7233596.152956071,18662075
202434.187450777,7233596.388401103,18662075
202433.794985035,7233598.294945723,18662075
202434.060337084,7233598.372588172,18662075
202434.858604498,7233598.606162536,18662075
202434.490397218,7233600.50140355,18662075
202435.20575874,7233600.709342743,18662075
202436.005020688,7233600.941669866,18662075
202435.202875096,7233602.708966973,18662075
202435.920219139,7233602.917150174,18662075
202436.719230042,7233603.149034233,18662075
202435.913155085,7233604.907975164,18662075
202436.625424353,7233605.114678686,18662075
202437.41463629,7233605.343711291,18662075
202436.624248696,7233607.094814423,18662075
202437.416364527,7233607.324396801,18662075
202438.118765581,7233607.527976755,18662075
202437.296125825,7233609.287542664,18662075
202438.089674898,7233609.518789111,18662075
202437.598408575,7233611.475611266,18662075
202437.976081881,7233611.49859066,18662075
202438.773119896,7233611.731592783,18662075
202438.404534289,7233613.624014798,18662075
202438.657731015,7233613.697685524,18662075
202439.452548562,7233613.928947542,18662075
202439.089406676,7233615.820421744,18662075
202439.887518734,7233616.052487792,18662075
202440.599883216,7233616.259621123,18662075
202439.777469778,7233618.01942818,18662075
202440.571780131,7233618.250919045,18662075
202441.276127156,7233618.456191332,18662075
202440.47087575,7233620.222881258,18662075
202441.265281038,7233620.454670413,18662075
202441.969712247,7233620.660207207,18662075
202441.159218291,7233622.419922953,18662075
202441.943708942,7233622.648128277,18662075
202442.743581764,7233622.880808215,18662075
202441.838943353,7233624.611619,18662075
202442.624931766,7233624.840640529,18662075
202442.246486616,7233626.739880061,18662075
202442.514350203,7233626.818267374,18662075
202443.313549757,7233627.052144276,18662075
202442.939017759,7233628.950013617,18662075
202443.728012975,7233629.180630527,18662075
202444.437888893,7233629.388121508,18662075
202443.62482302,7233631.143379384,18662075
202444.415093489,7233631.373184972,18662075
202445.124141716,7233631.579371651,18662075
202444.308560306,7233633.335007189,18662075
202445.102270393,7233633.565890178,18662075
202445.895980481,7233633.796773167,18662075
202444.990436695,7233635.535553453,18662075
202445.785641202,7233635.767413359,18662075
202446.572058919,7233635.996711278,18662075
202445.767624267,7233637.759143397,18662075
202446.473305248,7233637.964914401,18662075
202446.078769004,7233639.907445835,18662075
202446.441414284,7233639.95004241,18662075
202447.153570652,7233640.157513517,18662075
202446.795220688,7233642.048055295,18662075
202447.14364604,7233642.149566077,18662075
202447.928150918,7233642.378124946,18662075
202447.46720885,7233644.238554,18662075
202448.25568231,7233644.46834938,18662075
202449.048536179,7233644.699421401,18662075
202448.157093359,7233646.43504786,18662075
202448.951993097,7233646.666827598,18662075
202449.749082641,7233646.899245846,18662075
202448.858139914,7233648.630504581,18662075
202449.655300546,7233648.862518901,18662075
202450.445891173,7233649.092621014,18662075
202449.574143698,7233650.825315745,18662075
202450.367083373,7233651.055578455,18662075
202451.151261285,7233651.283296827,18662075
202450.255743476,7233653.017847955,18662075
202451.054119695,7233653.250153102,18662075
202450.675279242,7233655.19056534,18662075
202450.951776673,7233655.214774908,18662075
202451.749740021,7233655.447094664,18662075
202451.400271817,7233657.338596061,18662075
202452.185669962,7233657.567022115,18662075
202452.894283372,7233657.773116013,18662075
202452.075843828,7233659.538407589,18662075
202452.869770317,7233659.770319143,18662075
202453.575970122,7233659.976605111,18662075
202452.760961833,7233661.74657294,18662075
202453.558120411,7233661.979734698,18662075
202454.256457678,7233662.183992107,18662075
202453.447703322,7233663.944531829,18662075
202454.244704681,7233664.176146757,18662075
202455.035101057,7233664.405842223,18662075
202454.160566873,7233666.13692224,18662075
202454.954919779,7233666.36658267,18662075
202454.619343308,7233668.291764437,18662075
202454.884767689,7233668.33485605,18662075
202455.683663196,7233668.565972227,18662075
202455.33734745,7233670.451635933,18662075
202455.673657417,7233670.548925579,18662075
202456.379248915,7233670.753043071,18662075
202456.045036862,7233672.630883309,18662075
202456.793345588,7233672.846624624,18662075
202457.578960028,7233673.073121373,18662075
202456.791129076,7233674.827047708,18662075
202457.58694179,7233675.05722402,18662075
202458.299446287,7233675.263304742,18662075
202457.504499406,7233677.018214581,18662075
202458.297730337,7233677.248176561,18662075
202459.003311441,7233677.452728378,18662075
202458.228312641,7233679.207524357,18662075
202459.016978783,7233679.435233747,18662075
202459.724361786,7233679.63947448,18662075
202458.937943065,7233681.389433572,18662075
202459.728994526,7233681.617448913,18662075
202459.415957233,7233683.506287992,18662075
202459.675354108,7233683.581081626,18662075
202460.460139567,7233683.807364062,18662075
202460.131892918,7233685.688318946,18662075
202460.839839105,7233685.892658646,18662075
202461.655182701,7233686.127997247,18662075
202460.893141466,7233687.884080596,18662075
202461.604950123,7233688.089190938,18662075
202462.402439451,7233688.318990487,18662075
202461.54166814,7233690.048017979,18662075
202462.339250403,7233690.277882086,18662075
202463.139029862,7233690.508379428,18662075
202462.272343578,7233692.23627252,18662075
202463.063719208,7233692.464317674,18662075
202463.8638879,7233692.694896664,18662075
202462.998528767,7233694.426473181,18662075
202463.79391855,7233694.656079045,18662075
202464.584913914,7233694.884416371,18662075
202463.817372219,7233696.636105988,18662075
202464.525000826,7233696.83973482,18662075
202465.320533607,7233697.068659157,18662075
202465.005508026,7233698.947311689,18662075
202465.713145681,7233699.150553818,18662075
202464.944485086,7233700.912685675,18662075
202465.735022337,7233701.140598816,18662075
202466.532165749,7233701.370416524,18662075
202465.61537169,7233703.11486725,18662075
202466.4021874,7233703.34467525,18662075
202467.202189966,7233703.578334781,18662075
202466.328269736,7233705.317424892,18662075
202467.169187567,7233705.56147481,18662075
202467.882426774,7233705.768470028,18662075
202467.105835528,7233707.521059657,18662075
202467.900675513,7233707.749991284,18662075
202468.605242812,7233707.952922366,18662075
202467.796697289,7233709.717442413,18662075
202468.585598482,7233709.946718656,18662075
202469.376697172,7233710.176633551,18662075
202468.457509606,7233711.920188817,18662075
202469.24638675,7233712.150946097,18662075
202470.037461324,7233712.382346155,18662075
202469.670038504,7233714.263864433,18662075
202470.373214834,7233714.468440917,18662075
202471.161823802,7233714.697872487,18662075
202470.386052203,7233716.454043401,18662075
202471.09656943,7233716.659831243,18662075
202470.280596794,7233718.418214615,18662075
202471.069360233,7233718.647912324,18662075
202471.858123672,7233718.877610033,18662075
202470.945112177,7233720.616100535,18662075
202471.741601319,7233720.849364698,18662075
202472.53809046,7233721.08262886,18662075
202471.646068326,7233722.806099924,18662075
202472.426590001,7233723.033062935,18662075
202473.218043351,7233723.263204699,18662075
202472.346117505,7233724.987484321,18662075
202473.13743689,7233725.216800031,18662075
202473.920012414,7233725.443581866,18662075
202473.574861952,7233727.327983897,18662075
202474.271689032,7233727.53049731,18662075
202475.064630192,7233727.760943607,18662075
202474.254270425,7233729.507956265,18662075
202474.952905028,7233729.711017226,18662075
202475.738868956,7233729.939460806,18662075
202474.961304405,7233731.695245558,18662075
202475.74373179,7233731.922411227,18662075
202476.443108223,7233732.125464338,18662075
202475.635378245,7233733.878424601,18662075
202476.416450658,7233734.105971264,18662075
202475.605927561,7233735.85136375,18662075
202476.309312153,7233736.056205573,18662075
202477.093270212,7233736.284512248,18662075
202476.304573998,7233738.018743198,18662075
202477.053406571,7233738.235253694,18662075
202477.839245404,7233738.462463835,18662075
202476.999644714,7233740.175711367,18662075
202477.788024998,7233740.402642258,18662075
202478.569871744,7233740.627692506,18662075
202478.244851938,7233742.488907597,18662075
202478.949124474,7233742.691259379,18662075
202479.725350551,7233742.914284875,18662075
202478.947032131,7233744.66784716,18662075
202479.652372858,7233744.872528469,18662075
202480.433907798,7233745.099320412,18662075
202479.636822708,7233746.836442969,18662075
202480.423908575,7233747.064618777,18662075
202481.115326547,7233747.265060508,18662075
202480.37064769,7233748.984752165,18662075
202481.156341293,7233749.209840555,18662075
202481.859558772,7233749.411300881,18662075
202481.095989749,7233751.124259115,18662075
202481.879618518,7233751.348431273,18662075
202481.122590527,7233753.087409178,18662075
202481.816688747,7233753.287642651,18662075
202482.604056414,7233753.514782498,18662075
202482.28698909,7233755.366271373,18662075
202483.070984304,7233755.591720587,18662075
202483.772681678,7233755.793503861,18662075
202483.046270673,7233757.511075301,18662075
202483.747423376,7233757.71138215,18662075
202484.522153831,7233757.932708853,18662075
202483.766523319,7233759.658786059,18662075
202484.549080938,7233759.883239575,18662075
202485.240593072,7233760.081579384,18662075
202484.473915391,7233761.824765908,18662075
202485.255125521,7233762.05020843,18662075
202486.038511724,7233762.276278926,18662075
202485.184127055,7233763.980124886,18662075
202485.969608164,7233764.206364834,18662075
202486.750749599,7233764.431354837,18662075
202485.934372879,7233766.137523983,18662075
202486.721266919,7233766.362962334,18662075
202485.961287921,7233768.107807743,18662075
202486.749290177,7233768.334643767,18662075
202487.454344827,7233768.537602315,18662075
202487.090863426,7233770.411325826,18662075
202487.835972764,7233770.627617241,18662075
202488.626834429,7233770.857189707,18662075
202487.834469906,7233772.612543158,18662075
202488.536189443,7233772.816491074,18662075
202489.323164625,7233773.045217709,18662075
202488.557537482,7233774.782437943,18662075
202489.261701275,7233774.985479176,18662075
202490.042167646,7233775.21052178,18662075
202489.26830854,7233776.957624202,18662075
202490.052457373,7233777.18407447,18662075
202490.75360438,7233777.386555072,18662075
202489.955678342,7233779.138968803,18662075
202490.737798472,7233779.365989462,18662075
202490.262539282,7233781.3299498,18662075
202490.655351106,7233781.324091773,18662075
202491.448564779,7233781.554394607,18662075
202491.101364594,7233783.41073964,18662075
202491.802473333,7233783.612828781,18662075
202492.584144257,7233783.838139346,18662075
202491.820781273,7233785.58038582,18662075
202492.52871684,7233785.784103781,18662075
202493.321866874,7233786.012343347,18662075
202492.525212104,7233787.761788259,18662075
202493.316290398,7233787.990884162,18662075
202494.022142024,7233788.195298462,18662075
202493.20381217,7233789.948662513,18662075
202493.995050928,7233790.17904749,18662075
202494.781918201,7233790.408159624,18662075
202493.885155294,7233792.118998677,18662075
202494.676118818,7233792.348332903,18662075
202494.312678699,7233794.306501289,18662075
202494.691053846,7233794.309701876,18662075
202495.394050687,7233794.51238339,18662075
202495.041548393,7233796.390957294,18662075
202495.389112556,7233796.491686189,18662075
202496.090798697,7233796.695044522,18662075
202495.716614463,7233798.575499832,18662075
202496.507316119,7233798.805764591,18662075
202497.298017776,7233799.036029352,18662075
202496.41714126,7233800.756209924,18662075
202497.210117941,7233800.98608885,18662075
202498.000910113,7233801.2153345,18662075
202497.149009636,7233802.934038486,18662075
202497.936800139,7233803.160936117,18662075
202498.728967256,7233803.38909429,18662075
202497.944318081,7233805.140274521,18662075
202498.646183739,7233805.343340157,18662075
202499.43769579,7233805.572342525,18662075
202498.610939266,7233807.333780203,18662075
202499.404429413,7233807.565218502,18662075
202498.975407517,7233809.403803211,18662075
202499.312502271,7233809.501360527,18662075
202500.104131243,7233809.730462869,18662075
202499.767982336,7233811.601657537,18662075
202500.462649416,7233811.802201502,18662075
202501.253433954,7233812.030493689,18662075
202500.469915663,7233813.769445821,18662075
202501.260345725,7233813.997336737,18662075
202501.963435448,7233814.200046336,18662075
202501.193285439,7233815.942414887,18662075
202501.983721993,7233816.170201058,18662075
202502.689001017,7233816.37344673,18662075
202501.918752572,7233818.106355808,18662075
202502.708962326,7233818.333727864,18662075
202503.407742853,7233818.534792409,18662075
202502.668517911,7233820.258334243,18662075
202503.449232197,7233820.481386284,18662075
202503.150784424,7233822.399631543,18662075
202503.421266344,7233822.409863898,18662075
202504.199322582,7233822.631579269,18662075
202503.927418846,7233824.495680907,18662075
202504.710896179,7233824.718581993,18662075
202505.413399599,7233824.918445816,18662075
202504.685677108,7233826.671185822,18662075
202505.483652194,7233826.899081767,18662075
202506.187101305,7233827.099981774,18662075
202505.44575982,7233828.833647269,18662075
202506.243384406,7233829.060761967,18662075
202507.032243887,7233829.285380898,18662075
202506.218757045,7233830.989612862,18662075
202507.010093988,7233831.214397902,18662075
202507.790500862,7233831.436078175,18662075
202507.085179657,7233833.169008886,18662075
202507.789459376,7233833.368205004,18662075
202508.574917755,7233833.590361423,18662075
202507.854874636,7233835.345314671,18662075
202508.568200414,7233835.548005014,18662075
202508.270911161,7233837.440069594,18662075
202508.615811703,7233837.538795477,18662075
202509.416157832,7233837.767890153,18662075
202509.048408951,7233839.592800229,18662075
202509.842285389,7233839.817273611,18662075
202510.631775769,7233840.040506809,18662075
202509.943503665,7233841.77293954,18662075
202510.652749895,7233841.972244464,18662075
202511.403846057,7233842.183309616,18662075
202510.694759326,7233843.93866257,18662075
202511.497827056,7233844.165994448,18662075
202512.294257863,7233844.391447549,18662075
202511.458037637,7233846.131575573,18662075
202512.26053685,7233846.360679123,18662075
202513.056385516,7233846.587884025,18662075
202512.301060343,7233848.338354192,18662075
202513.015787751,7233848.541998551,18662075
202512.768245406,7233850.403826364,18662075
202513.114697731,7233850.501315556,18662075
202513.825256001,7233850.701261544,18662075
202513.570300905,7233852.574972997,18662075
202514.373779501,7233852.801490583,18662075
202515.177258098,7233853.028008169,18662075
202514.361113547,7233854.760843938,18662075
202515.157272642,7233854.987187237,18662075
202515.962277948,7233855.216045463,18662075
202515.144755512,7233856.934338145,18662075
202515.941728491,7233857.160258031,18662075
202516.740909151,7233857.386803732,18662075
202515.966433867,7233859.085915281,18662075
202516.758912996,7233859.307969017,18662075
202517.555794787,7233859.531256384,18662075
202516.885791167,7233861.259061313,18662075
202517.596982386,7233861.457779528,18662075
202518.3874395,7233861.678645902,18662075
202517.740531236,7233863.377125296,18662075
202518.443560612,7233863.571803217,18662075
202519.227372866,7233863.788850961,18662075
202518.6140955,7233865.471360613,18662075
202519.403901215,7233865.688371246,18662075
202519.172177506,7233867.457931275,18662075
202519.949168141,7233867.669301322,18662075
202520.737010601,7233867.883623463,18662075
202520.09931591,7233869.525354089,18662075
202520.881537876,7233869.735985857,18662075
202521.665932681,7233869.947202714,18662075
202521.091131809,7233871.625835636,18662075
202521.787363318,7233871.814428341,18662075
202522.570623765,7233872.026595134,18662075
202522.015561404,7233873.701174631,18662075
202522.719213459,7233873.890999159,18662075
202523.50346962,7233874.102568292,18662075
202522.991536503,7233875.770870605,18662075
202523.699315881,7233875.959718019,18662075
202524.49447543,7233876.171879929,18662075
202523.965992982,7233877.840745577,18662075
202524.758080935,7233878.051819384,18662075
202525.45826918,7233878.238403966,18662075
202525.365040334,7233880.0294832,18662075
202526.156784388,7233880.241039388,18662075
202525.607317037,7233881.918762671,18662075
202526.313838527,7233882.107888947,18662075
202527.108126662,7233882.32050917,18662075
202526.588954312,7233883.98357136,18662075
202527.29636063,7233884.171333017,18662075
202528.084801109,7233884.380602975,18662075
202527.569509664,7233886.047185157,18662075
202528.363357728,7233886.2575755,18662075
